字典值,字典名称,字典中文名称,字典英文名称,字典枚举描述,父级字典值,类型代码,类型名称,是否有效,数据来源 0：新系统 1：老系统,导入时间
309004,建筑地质条件好施工单位资质乙水渍风险低,,,建筑地质条件好施工单位资质乙水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309005,建筑地质条件好施工单位资质乙水渍风险中,,,建筑地质条件好施工单位资质乙水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309006,建筑地质条件好施工单位资质乙水渍风险高,,,建筑地质条件好施工单位资质乙水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309007,建筑地质条件好施工单位资质其它水渍风险低,,,建筑地质条件好施工单位资质其它水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309008,建筑地质条件好施工单位资质其它水渍风险中,,,建筑地质条件好施工单位资质其它水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309009,建筑地质条件好施工单位资质其它水渍风险高,,,建筑地质条件好施工单位资质其它水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309010,建筑地质条件一般施工单位资质甲水渍风险低,,,建筑地质条件一般施工单位资质甲水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309011,建筑地质条件一般施工单位资质甲水渍风险中,,,建筑地质条件一般施工单位资质甲水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309012,建筑地质条件一般施工单位资质甲水渍风险高,,,建筑地质条件一般施工单位资质甲水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309013,建筑地质条件一般施工单位资质乙水渍风险低,,,建筑地质条件一般施工单位资质乙水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309014,建筑地质条件一般施工单位资质乙水渍风险中,,,建筑地质条件一般施工单位资质乙水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309015,建筑地质条件一般施工单位资质乙水渍风险高,,,建筑地质条件一般施工单位资质乙水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309016,建筑地质条件一般施工单位资质其它水渍风险低,,,建筑地质条件一般施工单位资质其它水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309017,建筑地质条件一般施工单位资质其它水渍风险中,,,建筑地质条件一般施工单位资质其它水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309018,建筑地质条件一般施工单位资质其它水渍风险高,,,建筑地质条件一般施工单位资质其它水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309019,建筑地质条件差施工单位资质甲水渍风险低,,,建筑地质条件差施工单位资质甲水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309020,建筑地质条件差施工单位资质甲水渍风险中,,,建筑地质条件差施工单位资质甲水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309021,建筑地质条件差施工单位资质甲水渍风险高,,,建筑地质条件差施工单位资质甲水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309022,建筑地质条件差施工单位资质乙水渍风险低,,,建筑地质条件差施工单位资质乙水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309023,建筑地质条件差施工单位资质乙水渍风险中,,,建筑地质条件差施工单位资质乙水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309024,建筑地质条件差施工单位资质乙水渍风险高,,,建筑地质条件差施工单位资质乙水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309025,建筑地质条件差施工单位资质其它水渍风险低,,,建筑地质条件差施工单位资质其它水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309026,建筑地质条件差施工单位资质其它水渍风险中,,,建筑地质条件差施工单位资质其它水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309027,建筑地质条件差施工单位资质其它水渍风险高,,,建筑地质条件差施工单位资质其它水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309028,土建工程地质条件好施工单位资质甲水渍风险低,,,土建工程地质条件好施工单位资质甲水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309029,土建工程地质条件好施工单位资质甲水渍风险中,,,土建工程地质条件好施工单位资质甲水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309030,土建工程地质条件好施工单位资质甲水渍风险高,,,土建工程地质条件好施工单位资质甲水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309031,土建工程地质条件好施工单位资质乙水渍风险低,,,土建工程地质条件好施工单位资质乙水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309032,土建工程地质条件好施工单位资质乙水渍风险中,,,土建工程地质条件好施工单位资质乙水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309033,土建工程地质条件好施工单位资质乙水渍风险高,,,土建工程地质条件好施工单位资质乙水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309034,土建工程地质条件好施工单位资质其它水渍风险低,,,土建工程地质条件好施工单位资质其它水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309035,土建工程地质条件好施工单位资质其它水渍风险中,,,土建工程地质条件好施工单位资质其它水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309036,土建工程地质条件好施工单位资质其它水渍风险高,,,土建工程地质条件好施工单位资质其它水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309037,土建工程地质条件一般施工单位资质甲水渍风险低,,,土建工程地质条件一般施工单位资质甲水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309038,土建工程地质条件一般施工单位资质甲水渍风险中,,,土建工程地质条件一般施工单位资质甲水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309039,土建工程地质条件一般施工单位资质甲水渍风险高,,,土建工程地质条件一般施工单位资质甲水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309040,土建工程地质条件一般施工单位资质乙水渍风险低,,,土建工程地质条件一般施工单位资质乙水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309041,土建工程地质条件一般施工单位资质乙水渍风险中,,,土建工程地质条件一般施工单位资质乙水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309042,土建工程地质条件一般施工单位资质乙水渍风险高,,,土建工程地质条件一般施工单位资质乙水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309043,土建工程地质条件一般施工单位资质其它水渍风险低,,,土建工程地质条件一般施工单位资质其它水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309044,土建工程地质条件一般施工单位资质其它水渍风险中,,,土建工程地质条件一般施工单位资质其它水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309045,土建工程地质条件一般施工单位资质其它水渍风险高,,,土建工程地质条件一般施工单位资质其它水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309046,土建工程地质条件差施工单位资质甲水渍风险低,,,土建工程地质条件差施工单位资质甲水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309047,土建工程地质条件差施工单位资质甲水渍风险中,,,土建工程地质条件差施工单位资质甲水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309048,土建工程地质条件差施工单位资质甲水渍风险高,,,土建工程地质条件差施工单位资质甲水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309049,土建工程地质条件差施工单位资质乙水渍风险低,,,土建工程地质条件差施工单位资质乙水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309050,土建工程地质条件差施工单位资质乙水渍风险中,,,土建工程地质条件差施工单位资质乙水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309051,土建工程地质条件差施工单位资质乙水渍风险高,,,土建工程地质条件差施工单位资质乙水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309052,土建工程地质条件差施工单位资质其它水渍风险低,,,土建工程地质条件差施工单位资质其它水渍风险低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309053,土建工程地质条件差施工单位资质其它水渍风险中,,,土建工程地质条件差施工单位资质其它水渍风险中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309054,土建工程地质条件差施工单位资质其它水渍风险高,,,土建工程地质条件差施工单位资质其它水渍风险高,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309055,"不含联合循环电厂和水电厂,地质好资质甲水渍低",,,"不含联合循环电厂和水电厂,地质好资质甲水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309056,"不含联合循环电厂和水电厂,地质好资质甲水渍中",,,"不含联合循环电厂和水电厂,地质好资质甲水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309057,"不含联合循环电厂和水电厂,地质好资质甲水渍高",,,"不含联合循环电厂和水电厂,地质好资质甲水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309058,"不含联合循环电厂和水电厂,地质好资质乙水渍低",,,"不含联合循环电厂和水电厂,地质好资质乙水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309059,"不含联合循环电厂和水电厂,地质好资质乙水渍中",,,"不含联合循环电厂和水电厂,地质好资质乙水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309060,"不含联合循环电厂和水电厂,地质好资质乙水渍高",,,"不含联合循环电厂和水电厂,地质好资质乙水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309061,"不含联合循环电厂和水电厂,地质好资质其它水渍低",,,"不含联合循环电厂和水电厂,地质好资质其它水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309062,"不含联合循环电厂和水电厂,地质好资质其它水渍中",,,"不含联合循环电厂和水电厂,地质好资质其它水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309063,"不含联合循环电厂和水电厂,地质好资质其它水渍高",,,"不含联合循环电厂和水电厂,地质好资质其它水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309064,"不含联合循环电厂和水电厂,地质一般资质甲水渍低",,,"不含联合循环电厂和水电厂,地质一般资质甲水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309065,"不含联合循环电厂和水电厂,地质一般资质甲水渍中",,,"不含联合循环电厂和水电厂,地质一般资质甲水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309066,"不含联合循环电厂和水电厂,地质一般资质甲水渍高",,,"不含联合循环电厂和水电厂,地质一般资质甲水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309067,"不含联合循环电厂和水电厂,地质一般资质乙水渍低",,,"不含联合循环电厂和水电厂,地质一般资质乙水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309068,"不含联合循环电厂和水电厂,地质一般资质乙水渍中",,,"不含联合循环电厂和水电厂,地质一般资质乙水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309069,"不含联合循环电厂和水电厂,地质一般资质乙水渍高",,,"不含联合循环电厂和水电厂,地质一般资质乙水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309070,"不含联合循环电厂和水电厂,地质一般资质其它水渍低",,,"不含联合循环电厂和水电厂,地质一般资质其它水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309071,"不含联合循环电厂和水电厂,地质一般资质其它水渍中",,,"不含联合循环电厂和水电厂,地质一般资质其它水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309072,"不含联合循环电厂和水电厂,地质一般资质其它水渍高",,,"不含联合循环电厂和水电厂,地质一般资质其它水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309073,"不含联合循环电厂和水电厂,地质差,资质甲,水渍低",,,"不含联合循环电厂和水电厂,地质差,资质甲,水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309074,"不含联合循环电厂和水电厂,地质差,资质甲,水渍中",,,"不含联合循环电厂和水电厂,地质差,资质甲,水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309075,"不含联合循环电厂和水电厂,地质差,资质甲,水渍高",,,"不含联合循环电厂和水电厂,地质差,资质甲,水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309076,"不含联合循环电厂和水电厂,地质差,资质乙,水渍低",,,"不含联合循环电厂和水电厂,地质差,资质乙,水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309077,"不含联合循环电厂和水电厂,地质差,资质乙,水渍中",,,"不含联合循环电厂和水电厂,地质差,资质乙,水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309078,"不含联合循环电厂和水电厂,地质差,资质乙,水渍高",,,"不含联合循环电厂和水电厂,地质差,资质乙,水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309079,"不含联合循环电厂和水电厂,地质差,资质其它,水渍低",,,"不含联合循环电厂和水电厂,地质差,资质其它,水渍低",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309080,"不含联合循环电厂和水电厂,地质差,资质其它,水渍中",,,"不含联合循环电厂和水电厂,地质差,资质其它,水渍中",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309081,"不含联合循环电厂和水电厂,地质差,资质其它,水渍高",,,"不含联合循环电厂和水电厂,地质差,资质其它,水渍高",,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309082,石化厂/化工厂地质条件好施工单位资质甲水渍低,,,石化厂/化工厂地质条件好施工单位资质甲水渍低,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
309083,石化厂/化工厂地质条件好施工单位资质甲水渍中,,,石化厂/化工厂地质条件好施工单位资质甲水渍中,,plp_reinsurance_risk_level_cd,再保风险等级,1,0,2024/04/30 09:43:00
